track_id,title,song_id,release,artist_id,artist_mbid,artist_name,duration,artist_familiarity,artist_hotttnesss,year,digitalid,audiofile,lastfm,numlastfm,numlastfmmatched,rpfeatures,audiofilelength,simrplastfm
TRMMCTJ128F933AE36,"Nine Million Bicycles",SOOWLIH12AB0186B40,"Live at The O2 Arena",ARJ0AL61187B9A3F27,39e32995-6515-40b2-a6f0-841524047edc,"Katie Melua",215.71873,0.713617919141,0.513977593763,2005,5197538,1,1,100,69,1,,1
TRMMCRE128F42481FB,"Call Me (Album Version)",SOJWNMK12A6D4FB0D2,"The Sound of Madness",ARGCBAJ1187FB3F481,adc0f033-95c2-4e0b-87bc-c23ed3f26ce6,Shinedown,222.1971,0.796817297049,0.675191947152,2008,3022039,1,0,0,,1,,
TRMMCBU128E0791823,"Do You Know",SOSEDAW12A6701C8BB,"Wake Up And Smell The Coffee",ARCBIPV1187B9AC2D1,c98d40fd-f6cf-4b26-883e-eaa515ee2851,"The Cranberries",189.12608,0.830759465534,0.577364124179,2001,160212,1,1,100,5,1,,1
TRMMCFW128F4285276,"La titimania",SOPAHUX12A8C13B449,"Van Van 30 Aniversario. Vol. 1 (30 Year Anniversary)",ARFJD5L1187B9A30BA,a23cf927-b533-47e9-a453-384765afb3b1,"Juan Formell y los Van Van",293.3024,0.604414492162,0.400517950689,1988,1730335,1,1,41,4,1,,
TRMMCLY128F426B2EA,Vacuum,SOZAYJX12A8AE49C6D,Cocotte,ARL7PQ81187B9B66C2,0e9d0de0-db26-4204-b141-3fe2ddb06ea4,"Teenage Bad Girl",229.48526,0.677696326618,0.451890699934,2007,952969,1,0,0,,1,,
TRMMCXU128F42A4DD1,"Sä",SOAMIZM12A8C13E708,"Onnelliset Kohtaa",ARPPD521187B98C0C2,657fb3a1-7f4c-49c4-9f20-3a33b96e763e,"Scandinavian Music Group",373.34159,0.554659358863,0.413830896356,2002,3433626,1,1,79,41,1,,0
TRMMCNI128F42AC53B,"You Win Again",SOPABSR12A8C13C8A7,Timeless,ARF3GX71187FB3EB66,b0a55bd8-60c7-45c1-b78e-f20e4c8adba1,"Martina McBride",179.90485,0.61487093392,0.628246419191,2005,3464360,1,1,100,46,1,,
TRMMCDR128F423AB03,"Anyone Else But You",SOSZNRJ12A8AE46E38,"Juno - Music From The Motion Picture",AR62GN71187B9AAD0C,70fada2a-5b8c-4988-a2d7-79576d7f6daf,"Michael Cera & Ellen Page",116.71465,0.540440724276,0.464981119261,2007,2028040,1,1,72,8,1,,0
TRMMCBB128EF34BE2D,"Maia Sterling",SOFQWCL12A6BD55659,"ROBOTECH: The Shadow Chronicles",ARG51IA1187B9B143A,36e41722-0b6b-48e8-9a28-a80c35c0581e,"Scott Glasgow",109.47873,0.447808057068,0.291913130379,2007,759565,1,0,0,,1,,
TRMMCJQ12903CD48A9,"Wanna Be (Explicit Album Version)",SOVNWTC12AB018C62F,"Uni5: The World's Enemy",ARUZRFN1187B98AC05,2fa45bbb-0efb-4950-9d40-94bf23cbfec1,"Bone Thugs-N-Harmony",318.30159,0.815923420344,0.555138321923,0,8980426,1,0,0,,1,,
TRMMCNX12903CA35F7,"The Rain",SOXZZZU12A8C133278,"The Rain",ARXL46E1187FB5BEAB,41b2f0f1-9142-49e9-a830-5291fe1a7b93,"Lou Rhodes",205.19138,0.629515563349,0.444055406329,2007,6350733,1,1,72,6,1,,
TRMMCGY128F424E03F,"Shake It Up",SOPALIG12A8C132282,Scarface,ARXYRIY1187B98D713,e328b6d6-126b-4e66-b879-11df2a575b65,"Elizabeth Daily",224.46975,0.466929740396,0.370101102902,0,1494340,1,1,100,15,1,,0
TRMMCYD128F92C7FDF,"I Cry (LP Version)",SOUMDFS12A8C144D19,"We Will Stand / Yesterday And Today",ARG274E1187FB4BCA8,69832a1b-9006-4c4e-ae7d-e2b931c37ba8,"Russ Taff",248.89424,0.482615301463,0.36211600622,0,3559959,1,0,0,,1,,
TRMMCWV128F424428E,"Major Tom '94(English Version)",SOVOTNO12A8AE46E42,"Major Tom'94(English Version)",ARJ52H21187FB5893F,bc6be178-3933-44ad-88a7-fde1a160bc29,"Peter Schilling & Boom-Bastic",282.46159,0.576320107655,0.433070329198,0,1446723,1,0,0,,1,,
TRMMCFO128F426C420,"Who I Am",SOEWZVL12A8C138EFA,Afrodisiac,ARQUO3Z1187B98C912,01e60eba-52df-4694-8f09-39f43abe54e9,Brandy,215.69261,0.858761958756,0.463416059962,2004,2268613,1,1,100,86,1,,
TRMMCEU128F9302439,"Escape From Rome",SOUDJLU12AAF3B40A1,"Escape From Rome",ARHPFOI1187FB5639C,95aec18a-3166-4de6-bb63-12fb9e459654,"Cricco Castelli",500.45342,0.387802832908,0.26852569028,0,6853759,1,0,0,,1,,
TRMMCAC128F9325E72,Strikethrough,SODFROX12AB01860B1,"Past Revisited EP",ARQ31EG1187FB52913,34617448-c35a-4894-a41b-1848c95967a5,"Peter Van Hoesen",352.88771,0.464266354298,0.405329103702,0,5559941,1,1,29,7,1,,
TRMMCHV128F427D29E,Henrieta,SOLAEZP12A8C13C777,"The Green Owl Comp: A Benefit For The Energy Action Coalition",ART15I51187FB51168,1e4ec3bd-9e57-4742-8022-11b4c9397035,"Harper Simon",223.9473,0.585140296743,0.452173916699,2008,2352128,1,1,30,0,1,,
TRMMCZK128F92F5288,"Your Arms Feel Like Home",SOXGHFU12A8C14412F,"Where My Christmas Lives",ARW1MUW1187FB4D5A1,2386cd66-e923-4e8e-bf14-2eebe2e9b973,"3 Doors Down",228.46649,0.840432466617,0.642982219877,2008,7283561,1,1,100,80,1,,
TRMMCOF128F42839EF,"Midnight Birds (Sa Ra Remix)",SOGZDOC12A8C13CD92,"Blue Note Trip 5:Scrambled / Mashed",ARFD4A21187FB3B276,6eed1ed9-ab02-45cd-a306-828bc1b98671,"Medeski_ Martin & Wood/Sa Ra Creative Partners",233.63873,0.767662739876,0.501516877819,2006,1723063,1,0,0,,1,,
TRMMCHN128E079507C,"Telegram för en tennsoldat",SOCQXCS12A67ADA4EA,Live,AROM5MF1187B99E2C9,ca264abf-3eb6-4d53-827b-6ab16988a4a3,"Cornelis Vreeswijk",81.73669,0.587765644873,0.422160565483,1966,177662,1,1,53,12,1,,1
TRMMCCU128F92E1A71,"Never Met A German",SOHEYSW12A67AD9084,"Talk To La Bomb",ARR5OPX1187B9B7F72,8b2350de-b682-4fe7-ad8f-4508d7b6c697,"Brazilian Girls",155.16689,0.717611584015,0.471309954525,2006,4263139,1,1,100,16,1,,
TRMMCIE12903CC2DB0,"Stones You Throw",SOOEJNF12AB0188BF3,"Anthology Of Releases: 2004 - 2005",ARZ9Y6J1187B9990CB,038919d5-da1b-4a53-a5e9-b552baeda8d9,"Career Suicide",57.7824,0.496431052963,0.414815891108,0,7944505,1,1,60,30,1,,
TRMMCDO128F146A75B,Solaris,SOOVZCN12A58A7902F,Solaris,ARKQ6QN1187B9B016D,2095b935-2007-4ae0-a48a-ef4d6fc3aac0,Photek,312.55465,0.645426499287,0.438779160645,2000,321246,1,1,70,20,1,,
TRMMCKM12903CF4808,Oriente,SOBYOOS12AC46872DA,"A Arte De Gilberto Gil",ARO7LBO1187B9B6154,cf6b70f6-2616-481c-912c-0263cabfc974,"Gilberto Gil",360.09751,0.707211765021,0.438342797585,1972,7660342,1,1,54,6,1,,
TRMMCMA12903CDB675,"Perverted Eyelash",SOODZSU12A58A776BB,"Elephant Jokes",ARNAQPQ1187B99F52D,e7f29e49-6078-4528-a5dc-5d0eeb8a1437,"Robert Pollard",96.33914,0.620665979695,0.378435751178,2009,6583222,1,0,0,,1,,
TRMMCLY128F148C23F,"Eye Spy",SOTBWWE12A6D4FA3AA,"When It Falls",ARTJPHB1187B9968E5,6fca7e3e-d00c-45f0-aa94-c2992f637353,"The Race",147.98322,0.578704330746,0.369883827949,0,504095,1,0,0,,1,,
TRMMCYF128F421536F,"Tiempo Al Tiempo",SOIRHYR12A6D4FB8B5,"Mi Mundo",ARUKBAT1187FB3BA29,6781af9a-175c-4b27-917d-da89060aa15d,"Marta Sanchez",228.54485,0.585717843454,0.362712339875,0,2475332,1,1,2,2,1,,
TRMMCPH128F429F862,"Out Of My Head",SOXNKBO12A58A78BD8,"Come Clean",ARSCSKH1187B9B95EE,ff460a70-fdf4-4aa2-b021-8a04da76d88e,"Puddle Of Mudd",223.37261,0.782833930436,0.593970647985,2001,1196746,1,1,100,53,1,,0
TRMMCKW128F428E54C,"Knives and Faces",SODPAMX12A58A7DE00,"Raging Speedhorn",AR6UBQ81187B99B20B,3c015ec3-bfcf-4300-885d-816bc42341c4,"Raging Speedhorn",255.34649,0.558702803867,0.343269628826,0,1098233,1,1,41,17,1,,
TRMMCBM128F4278897,"Itoshii Toki",SOIPAKB12A8C13B132,Murasaki.,ARK40YA1187FB4BCB0,b6a6d4f4-2585-4856-a28f-9566990ad98c,"Rie Tomosaka",224.44363,0.424862806634,0.381294298738,0,1677295,1,1,6,2,1,,0
TRMMCZF128F9339016,Suzanne,SOIQGUI12A8C142E46,"Live In London",ARTQ8QP1187FB3D220,65314b12-0e08-43fa-ba33-baaa7b874c15,"Leonard Cohen",226.7424,0.795240123809,0.57163841053,1967,4691578,1,1,100,33,1,,
TRMMCTI128F425424A,"Pump Up The Electro Volume",SOVVEEM12A81C20140,Hypnotized,ARXIICT122BCFCB52E,1c7d2800-755c-4830-ba86-0e230d78c09b,DaVIP,360.56771,0.401473771934,0.429267837271,0,3075132,1,0,0,,1,,
TRMMCWE12903D02774,"Telze'",SODCNFA12AC907589D,Aerobica,ARTCU3O11C8A423CA4,1c84057c-afa4-45a2-b4b8-35b2cc268928,"Max Brannslokker",400.71791,0.450691016047,0.272982275625,0,8693339,1,0,0,,1,,
TRMMCVW128F93401E3,"Don't Stop Honey (feat. Cedric Burnside)",SOXDDXC12AB0188CB6,"Come On In",AR7TTS41187B9B42D3,355eed00-6c40-4d33-940a-600b2597407a,"R.L. Burnside",252.47302,0.701180873608,0.482573873659,1998,6153825,1,0,0,,1,,
TRMMCOQ128F4254F4F,"Scream My Name",SOSPCLU12A8C136D27,"Back Against The Wall",AR15FQ11187FB36BE8,449f264b-1a94-4ef8-b601-2ffccbbedefa,"Chaka Demus & Pliers",299.44118,0.611171822059,0.399967757659,0,2167268,1,0,0,,1,,
TRMMCTY128F9360E87,"Girl's Got Rhythm",SOTOPUO12AB0185CA5,"The Screaming Cat",AR9YUFD1187B98F91B,fff3d28b-a481-4509-8985-77c9bc37f3f9,"Omar & The Howlers",191.89506,0.565932628077,0.246354279156,0,7243051,1,0,0,,1,,
TRMMCLO128F92ECA18,"I Do It For Your Love",SOUYAAO12A58A77683,"The Lovers_ the Dreamers and Me",ARCNW7U1187FB3B219,75d98827-d476-4112-84b4-44b5495581c6,"Jane Monheit",244.47955,0.665133016515,0.499298211006,2008,3729345,1,1,93,42,1,,
TRMMCQT128F9318823,"All I Need (Key-Ab-Premiere Performance Plus)",SODAJTJ12AB0185735,"All I Need (Premiere Performance Plus Track)",ARCQL0P1187FB51938,553ae8b9-22e5-48a2-bd5b-67d3472a0a2b,"Bethany Dillon",203.25832,0.702641042838,0.497116595503,0,5504827,1,0,0,,1,,
TRMMCAU128F9332597,"Beyond the Borders of Sanity",SOEEWIZ12AB0182B09,"PROSE EDDA",AR280881187B98BA28,f3167bb9-225b-49fe-b2e7-02a44107dbd1,YGGDRASIL,462.96771,0.522008232507,0.347098105121,0,7051949,1,0,0,,1,,
TRMMCCS12903CBEA4A,"Microphone Check",SOARHKB12AB0189EEA,"Illegal Substance",ARTHMMC122C8673AE9,"","Illegal Substance",259.86567,0.584716873791,0.349207248737,0,8890247,1,1,44,2,1,,0
TRMMCIP12903CDA42F,"Arruyo de Dios",SOBUMNM12AB01882B0,"Infancia Olvidada",ARYNDEZ1187B9929E7,209775df-4c76-4a74-be67-f0f425186dea,"María Dolores Pradera / Amaya Uranga",167.49669,0.509166526132,0.226996328402,0,7552715,1,0,0,,1,,
TRMMCJS12903CC1DB7,Corcovado,SOALJJL12AB0188822,"Bossa for Two Guitars - Experience Bossa Lounge",ARRZ6NJ1187FB3EB3A,cec940e7-aa15-4e43-9774-bff2ba6c40c2,"P & Q",170.4224,0.635876399921,0.330419308533,0,7940406,1,0,0,,1,,
TRMMCRH12903CDE79B,"Blow Up",SOSCWAI12AB018D4A9,Template,ART45UK1187B99BA3D,0a97bc80-b21f-42b6-b774-c73423ba8e13,Popsicle,256.54812,0.474254700738,0.376553915164,2005,8545615,1,1,65,3,1,,
TRMMCUQ128F92CA654,"Music Is My Business",SOMKACM12A8C13FE16,"Music Is My Business",ARFUFNK1187B9BA219,99ab25d6-7c8e-4f0a-b168-44e0db6860c1,"Roosevelt Sykes",161.95873,0.501247791744,0.356898014201,0,4142167,1,1,100,56,1,,2
TRMMRUL128F931677C,Tonight,SOPTTTV12AB0182842,"Songs From An Engineer's Daughter",ARP4IOL1187B9B6308,2e63c379-39af-4bad-87d4-9be173b1f66a,"June Star",251.16689,0.415173970724,0.0,0,5981802,1,1,47,2,1,,
TRMMRDO128F4233510,"Your Sweet Love",SOVGHLF12A58A7DE10,"True To Yourself",AR9FI9W1187FB51543,bb7e60fd-6419-48c1-8823-8a1899bcc1f6,"Albert Cummings",310.5171,0.545184061343,0.408246219436,2004,2611174,1,1,95,25,1,,0
TRMMRZW128EF34DF59,"Back To Back",SOVIBLK12A6D4F9E02,"The Fiancée",ARJ2YAC1187B98EB38,22fb55ab-41ca-4fed-bffd-9e85c772486b,"The Chariot",93.1522,0.728496068084,0.566446463462,2007,770289,1,1,50,22,1,,
TRMMRIE128F92FB226,"A Better World",SOUOXYC12A8C144E99,"A Better World",ARO7FES1187B9A59BE,c9dd9303-6a47-4677-85ff-552693d3d857,"M.I.K.E. vs. Andrew Bennett",426.60526,0.61434553212,0.406591476688,0,4391568,1,0,0,,1,,
TRMMRNI128EF34C4A7,Humppakavalier,SOUOLRQ12A6BD5074E,"Das Humppawerk",ARWRS4D1187FB3FCD4,09c8218d-454a-489f-b500-80b305f79917,Elakelaiset,197.22404,0.508440336158,0.40514344687,2006,761522,1,0,0,,1,,
TRMMRRC128F4278129,"Clambake Boogie",SOSFZVM12A8C13D2FB,"I'm The Fat Man",AR5NDDL1187B9A4EDB,683aed33-85a4-48a0-a48d-17c8fa48cffd,"Big John Greer",144.09098,0.362997346826,0.291688059789,1992,2908808,1,0,0,,1,,
TRMMRVW128F426B4DB,"Je Dois Partir",SOMYVFW12A8C13993D,"Ma Génération",ARHTC7L1187FB3A977,f621fe82-ca42-435d-9cda-6912d20672b1,"Ste Strausz",244.40118,0.482972258136,0.238486982516,0,1622569,1,0,0,,1,,
TRMMRJJ128F9319DE9,"Júrame",SOKJZDH12AB0181FEE,"Un Canto de México: Alejandro Fernández en Vivo desde Bellas Artes",ARUXOWB1187FB3F562,772a8360-e81e-4647-92e2-195c19efddad,"Alejandro Fernandez",262.97424,0.756892025275,0.458763438863,2002,5995925,1,1,1,1,1,,0
TRMMRXH128F14AE815,"We Trust In The Name Of The Lord Our God (Where Mercy Begins Album Version)",SOHVOBH12A6D4FA6A9,"The Ultimate Collection",ARID75M1187B9B8341,dcaa525e-9af3-4ff9-85c3-be48cfb98c17,"Steve Green",225.64526,0.516021359426,0.348526889598,0,671949,1,0,0,,1,,
TRMMRJG128F42A7B19,"Chi Ha Paura Della Notte?",SODYGJM12A8C13B9D1,"P.F.M. Story",AR8D67P1187B9AF8B5,85e65d5f-4d9b-407d-b261-882caa52bff3,"Premiata Forneria Marconi",269.00853,0.57661911547,0.38132401775,1981,3445303,1,1,64,28,1,,0
TRMMRIO128F423DD33,"Sunrise (Album)",SOGBANX12A8C132DC5,"Whiskey For The Holy Ghost",AR890YA1187B99E328,a9126556-f555-4920-9617-6e013f8228a7,"Mark Lanegan",176.92689,0.700749108693,0.521627142331,1994,2057831,1,0,0,,1,,
TRMMRHJ128F931B027,"Blow Ya Back Out [Radio Edit]",SOIWTJG12AB017E6BD,"Blow Ya Back Out [Radio Edit]",ARHNST61187B999CB7,b8948b3c-8980-479a-9adf-b4a1cc561773,Attitude,239.17669,0.645628357252,0.446958712693,0,6000595,1,0,0,,1,,
TRMMRFQ128F425A508,"Harpo's bazar",SOEDNSE12A8C13785B,"Sing & play",ARCII0J1187FB3A1B4,36f93472-e1c2-45bc-b141-801e79b7de14,"The Marx Brothers",233.45587,0.423401377256,0.375652824002,0,2779627,1,0,0,,1,,
TRMMRPV128F93110FE,"The American",SOOAIPI12AB017C018,3,ARTZRS11187FB4C8A9,77cceea7-91bb-4a4c-ae41-bc9c46c1ccb5,"Nouvelle Vague",223.03302,0.82869157716,0.488331623968,0,5474213,1,1,89,2,1,,0
TRMMRJL128F92C48AB,"The Letdown",SORPFKY12A8C1437E3,"Walk This Way",ARJI1B41187FB57AC1,d1628e9f-4e45-494b-8c3f-d6d1210f4365,"The White Tie Affair",219.61098,0.709543302282,0.521730412016,2008,3543994,1,1,85,41,1,,
TRMMRFO12903CD9A85,"We don't fit in",SOVZDZX12AB0187AC0,Relentless,ARPXCRK11F50C4DA26,"","Never More Than Less",208.32608,0.50783904636,0.340416582189,0,7550240,1,0,0,,1,,
TRMMRIT128F4278B2C,"I Couldn't Believe It Was True",SOESHPQ12A8C13B930,"Red Headed Stranger",ARMYZ321187B9B4155,e514f1b5-a404-4f8c-a596-02dd9be006b6,"Carla Bozulich",146.25914,0.583346499535,0.348489624582,2003,2911371,1,1,47,1,1,,
TRMMRYK128F92EE6B7,"A Man Without a Country",SOCJFYP12AB0183FDA,"Sacrifice and Bliss",ARRBYX41187FB477C6,5873b20e-347c-4acf-8313-b370bb9f688e,"Stinking Lizaveta",152.97261,0.515412426813,0.337719112246,2009,4319057,1,0,0,,1,,
TRMMRNP128F934D1C7,"Darling Corey",SONBYLL12AB0189B23,"Buell Kazee Sings and Plays",ARY8MOG1187B999006,7b472532-06dd-428e-8049-3bf73b119c5e,"Buell Kazee",107.04934,0.478022138315,0.358613580597,0,6207077,1,0,0,,1,,
TRMMRGC128F4277BFF,Sex,SOHJQXV12A8C13790F,"Zen And The Art Of Beating Your Ass",AR8391P1187FB3E870,53626369-f589-44ef-8c7e-34ac3a421a73,"9 Shocks Terror",139.88526,0.442742465435,0.324991271067,0,1005255,1,1,33,22,1,,
TRMMRXO128F4224413,"Bounce W/ WBW",SOGMGNR12A81C234B5,"The Essential Dog Vs Cat Audio Collection",AROJNDE122988FD35E,"","Dog Vs Cat",264.93342,0.455958481563,0.0,0,2537435,1,0,0,,1,,
TRMMRFI128F148ADDA,"Show Me The River",SOQSSVN12A6D4FB3E7,Eastmountainsouth,AR5OQSV1187B9953AF,c14e2a70-0877-464d-be6d-72c103f3bfd4,Eastmountainsouth,218.87955,0.583290824135,0.385998326334,2003,496596,1,1,73,14,1,,0
TRMMRNL128F14AA221,"Fire & Water",SOXCZTJ12A6D4FC318,"Temporarily Disconnected",AR364FV1187B9AE1B8,d30381e1-27bd-4596-a9c8-d28d6fdceb83,"24-7 Spyz",115.09506,0.538703152197,0.335810780818,1995,651096,1,0,0,,1,,
TRMMRYT128F42B228E,"You Can't Move Into My House",SOLFFHS12A8C13D7AF,"Meet The Family",ARXDS951187FB4016B,e9461e3f-2d60-4d3f-9514-096536441a18,"Frenzal Rhomb",146.36363,0.614940035593,0.447245808939,1998,3488277,1,1,77,27,1,,0
TRMMRQQ12903CD4323,Carheart,SOZYXLS12AB01860E0,Carheart,ARZ02US1187FB430BD,f16a3481-c67d-49c9-b3d6-3111ab39ad05,Virus,236.2771,0.583144070315,0.370915143822,0,8015845,1,0,0,,1,,
TRMMRYN12903CF2E58,Oxygen,SOJAOKJ12AC468EE96,"Hospital Tracks",ARCG1BT1187FB49E99,02db8bb7-d3ea-47ea-8b3e-2e12fa919a51,Swat-Squad,496.22159,0.36043589436,0.263707205618,0,8629489,1,0,0,,1,,
TRMMRUH128F92E9CA8,Andropolis,SOOIVDB12AB017B9F6,"Sorry About The Flowers",ARKDAAQ1187FB4225E,122deb9a-4ff6-44e0-8d63-127f34575481,"Venice is Sinking",211.77424,0.583641790004,0.346827403467,2006,4850442,1,1,57,2,1,,0
TRMMRCX128F933DB3B,"The Things We Did Last Summer",SOFJDRB12AB018198D,"Live 1953-68",ARDQRLK1187FB5A8B9,a6f2c59b-87e0-4436-a9bc-4f589f3342a9,"The Oscar Peterson Trio",240.74404,0.464103942607,0.377928327572,0,5658357,1,0,0,,1,,
TRMMREE128F425C8FD,Conakry,SOLXVFF12A8C13A52E,"Zion Prophet",AR8IQZ81187FB54AEE,037baa9c-69ea-4ff1-87da-d63cae9b7450,"Takana Zion",250.87955,0.549360990342,0.473364661944,2007,2788832,1,1,63,2,1,,
TRMMRVE128E0796429,"Kein Wort",SORJXOO12A67ADF38C,"Zwischen Himmel & Hölle",ARVS67R1187B994A1D,360d7949-6ce0-4316-9ff0-eb8c99651924,"Breite Seite",316.3424,0.374069421853,0.340917728792,0,185719,1,1,41,8,1,,
TRMMROM12903CB6FD4,"Jonah Joins The Cab",SOHMYCB12A58A79026,"Rhapsody In Rhumba",AR949HL1187B98FAB5,315bd083-892b-4e76-a9f0-91a7408168fc,"Cab Calloway",154.46159,0.666831580457,0.442641734173,2003,6432243,1,1,33,25,1,,
TRMMROF12903CBBFF6,"That Was Yesterday",SOTVGNT12A58A81210,"The Everest Years",ARQTB9Z1187B99566B,7c6607e2-dd61-4056-a56f-e46ebfa8b4c7,"Charlie Shavers",156.42077,0.304653722767,0.295875721816,0,8404183,1,0,0,,1,,
TRMMRWO128F92F8A4C,"Scarlet Winter",SOJPGZI12AB017CC2E,"The Kings Invicta",ARFWTAE1187FB3AEE4,62f44278-a06c-47d6-aa15-4ecf7c21f450,Fetterline,232.82893,0.35035332977,0.0,0,4912588,1,1,4,2,1,,
TRMMRFX128F92D56C1,"Over the Stone - Concerto for Harp: Tros y Garreg (Over the Stone)",SOQYAHB12AAA8C942D,"Karl Jenkins: Quirk",ARBV0491187FB3BFA6,8f88db93-5914-4754-82ee-7d889bbc573e,"Karl Jenkins/Catrin Finch/Carmine Lauri/London Symphony Orchestra",249.33832,0.621857415902,0.375269620701,0,3623451,1,0,0,,1,,
TRMMRBW128F4284BDB,"Quik's Groove VII",SOVQNJA12AF72A420E,"The Best of DJ Quik - Da Finale",AROTIMO1187FB532BF,542f4f08-4d8f-48db-a414-d3a33a62929f,"DJ Quik",229.35465,0.712098902128,0.413393911287,2002,3299771,1,1,60,29,1,,
TRMMRZS128F9316283,"L'Uomo Grande",SOOPYYI12AB01844D3,"Fragole Infinite",AR7DDJU1187B9AF079,32452d79-9dcd-41fc-a106-256b7fbfd8e5,"Alberto Fortis",170.44853,0.529075888679,0.442956398106,1982,3948269,1,0,0,,1,,
TRMMRZQ128F14A4E44,"Telephone And Rubber Band (Live) (2001 Digital Remaster)",SOVTATY12A58A79C72,"A History",ARMR44C1187FB433D2,4dfadf48-e15b-4fc2-a800-2b68702a72d5,"Penguin Café Orchestra",248.08444,0.635087811262,0.40650824852,0,627498,1,0,0,,1,,
TRMMRRA12903CBE801,"Ghetto (feat. Gino Green)",SOXWXIC12AB018A53A,"J-Kwon (Clean)",ARVSFMI1187FB52CDC,c8bde77c-9a73-4ad8-95e5-aef14c6beada,J-Kwon,212.16608,0.648989514745,0.426209137824,0,8414459,1,1,62,48,1,,
TRMMREE128F14A2061,"Serenade No. 13 in G_ 'Eine kleine Nachtmusik' K525 (1997 Digital Remaster): III.  Menuetto (Allegretto)",SONKDYS12A6D4FB10C,"Mozart: Academy in Concert",ARBH0MS1187FB36311,afb8d624-52d7-4a72-8d0b-62fff3e29f79,"Sir Neville Marriner/Academy of St Martin-in-the-Fields",118.38649,0.43002498683,0.353034055775,0,615232,1,0,0,,1,,
TRMMRXG128F424865E,Decadent,SOCXHJX12A8C1332D4,Lightbulbs,AR8LWNN1187FB4993E,b4edc5ce-61de-4657-a714-b6f02b621eb1,"The Answering Machine",184.81587,0.632725277086,0.404333721704,0,1465746,1,1,62,16,1,,0
TRMMRZB128F932CE31,"The AFA Song",SOQKBLD12AB01819EE,"Skinhead Times 1982-1998",ARAF6L21187FB3B03D,fc004e1b-4e20-49cb-8322-d131a3a961e7,"The Oppressed",162.66404,0.60638187286,0.460560992046,0,5140166,1,1,61,15,1,,
TRMMRCJ128F92ED613,"Miles Away (In the style of 'Madonna') [With Backing Vocals]",SOJTANI12A58A786DA,"Ace Karaoke Pop Hits - Volume 7",ARBEOHF1187B9B044D,79239441-bfd5-4981-a70c-55c3f15c1287,"Ace Karaoke Productions",289.48853,0.915823253033,0.665576619159,0,5324042,1,0,0,,1,,
TRMMRZH128F9318F6A,"Je T'aime",SOXNRCP12AB018330D,"Sound of Berlin - The Finest Club Sounds Selection of House_ Electro_ Minimal and Techno",ARRSSGJ11A348EFE12,d9431329-0c56-463c-bfe3-c973fbefe7bf,Kolombo,478.61506,0.429531528344,0.351953906394,0,5506690,1,1,45,4,1,,
TRMMRWX12903CF4DF1,"Everything I Own Fits In This Backpack",SOQIJGG12AF72A3EC4,"The Upsides",ARDT4K91187FB53602,ae13e1fc-a2b1-4e3c-bfb9-737d3aeb7dab,"The Wonder Years",258.0371,0.593542291801,0.58819110823,0,7661858,1,1,58,18,1,,
TRMMRUF128F427A25F,"Gli Amanti Di Val Morel",SOOYDWF12A8C14030A,"Il Disco Dei Miracoli",ARYXENV11F4C83D087,e68b2b52-fd68-49cd-89d2-05c45bdb260a,"Piccola Bottega Baltazar",231.49669,0.444005685941,0.372924066321,2007,2917310,1,1,41,0,1,,0
TRMMRUQ128E078D606,"Hace Mucho Tiempo",SOXCOUN12A6701C32E,"Donde Acaba El Mar",ARNTOW51187B9AB8A0,a7cfeec6-0ca6-4098-88e6-7d316f563d9e,"Los Limones",166.86975,0.427903895846,0.260784049051,0,140793,1,1,40,1,1,,
TRMMRVL128F92F6767,Cosmology,SOFNZWZ12AAF3B4AA2,"Tiny Blue Biosphere",AREOREU1187B99AACD,2c4ecb84-649b-4e55-aaae-bce404395a50,"Rhian Sheehan",348.02893,0.558007751919,0.414780659073,2004,5849451,1,1,49,4,1,,
TRMMRKO128F92F2B84,"Am I Dead",SOPADUK12A8C14154B,"Kings And Queens",ARTQDFJ11F4C83C08C,"","Anti Nowhere League",235.59791,0.504460314113,0.498716506541,0,6789764,1,0,0,,1,,
TRMMRFV128F931E054,schmetterlinge,SOFKSVW12AB017CBA0,individuum,AR90M9M1187FB41E78,8a1399e6-61ff-49c7-ad6d-edf887756e34,Mutabor,130.21995,0.554068735781,0.435018510998,2004,6968025,1,0,0,,1,,
TRMMRRP128F427CC01,"Tres Agujas",SORCALJ12A8C138C65,"Del 63",ARS4KT21187B9B9438,54bd120a-6bac-4d7c-8b10-ba167bc7e26c,"Fito Paez",257.69751,0.65782688564,0.458730806359,1984,1694430,1,1,0,0,1,,0
TRMMRHG12903CC6BE2,"Ataypura (High Andes)",SOJHGUV12AB018AD09,"Virgin of the Sun God",ARDDQFZ1271F574470,53d86951-706c-41c8-9053-a713ea972395,"Yma Sumac",182.12526,0.538102063279,0.422812934375,1950,7472784,1,1,45,0,1,,0
TRMMRGF128F4263395,Single,SOXQJDK12A8C1381E5,"Home Truths",ARS5DE71187B99A194,655e8375-d85a-4afd-b69d-dd27002b075d,"Pony Club",265.42975,0.424150323901,0.390135630034,2002,2229996,1,0,0,,1,,
TRMMRJD128F42756E5,"Outside World",SOGHTVG12A67ADAE1F,"Loveparade - The Album Of Your Life",ARQTCA01187FB50DA0,717b5e31-86f7-4c04-8438-4d13cd650dbc,Sunbeam,343.24853,0.462383020029,0.398084097693,1994,3236033,1,0,0,,1,,
