track_id,title,song_id,release,artist_id,artist_mbid,artist_name,duration,artist_familiarity,artist_hotttnesss,year,digitalid,audiofile,lastfm,numlastfm,numlastfmmatched,rpfeatures,audiofilelength,simrplastfm
TRMWRGF128F931D9E7,"The News",SOTJVDM12A58A7CDB6,"The News",ARBQF2V1187FB530F3,fb10c764-665e-4a05-8929-157db5ebdd8a,"Carbon Silicon",369.99791,0.558118821184,0.342931250026,2007,5525810,1,0,0,,1,,
TRMWRTF12903CE4ADB,"What a Friend We Have in Jesus",SOLVYQZ12AB018F76E,"Only when I Love",ARYZ75F1187B98E21F,c7881704-3ca5-4809-9ad7-946142dc5b87,"HOLLY DUNN",208.74404,0.510631808376,0.354471278961,0,8571116,1,1,100,0,1,,
TRMWRXS128F425AA46,"Innocent Kiss",SOPZINK12A8C13AF6E,"My Tidy Doily Dream",ARLINVC1187B999333,72b35477-364f-4765-8121-dd85110af2d0,"Marti Jones",229.58975,0.38378529584,0.1945639911,0,2780969,1,1,81,1,1,,
TRMWRJM128F427611C,Trotzdem,SOMOYXR12A8C13B7E2,"Auf Der Autobahn Zur Hölle",AR496CS1187B9B2D8E,267e8c04-481f-4a3e-9093-05da8383cf8d,Schweisser,201.45587,0.473277421978,0.0,1990,1667251,1,0,0,,1,,
TRMWRMQ128F93454FF,"I'll Be Back",SORFAAR12AB0180C26,"Do You Feel It Baby?",ARGYDUJ12454A4804F,"","Question Mark & The Mysterians",287.4771,0.572484884542,0.0,0,7129842,1,1,0,0,1,,0
TRMWRKB128F92D4D1C,"Toccata Et Fugue En Ré Mineur BWV.538 : Fugue (Remasterisé En 2009)",SOEALMB12A8C144ED4,"Bach: Organ Works Vol.1",ARN8NCB1187FB49652,90e17964-b04a-4c37-b952-3c9dfc16c430,"Lionel Rogg",466.54649,0.320855383197,0.291271029996,0,4198586,1,0,0,,1,,
TRMWRVI128F428AD7A,"On My Way To Canaan's Land",SOWRDKW12A8C138913,"The Essential Chet Atkins",ARAXEQG12086C11868,6c1a2079-f9d7-4409-a16f-9916b466a57a,"Chet Atkins And Doc Watson",185.91302,0.404140608261,0.300304475822,1980,3325643,1,1,0,0,1,,
TRMWRIK128F93054C3,"Sportree's Jump",SOXPEUB12AB0186DC9,"Blues For The Red Boy - The Early Sensation Recordings",AR4VLZP1187B990E22,836349a4-5efd-4363-a159-8c35bf688ef7,"Todd Rhodes and his Orchestra",167.28771,0.351230719029,0.239937014818,2001,3862061,1,0,0,,1,,
TRMWRYF128F932B88C,"Sisters And Brothers",SOCSAAC12AB01824AB,"Platinum Collection",ARP1ZFY1187FB55527,9809d784-037f-46e7-8d2d-7ecad897f355,Sandra,201.45587,0.639752351362,0.429194935935,1985,7023999,1,1,99,4,1,,
TRMWRZO12903CAE83A,"Wandering Star",SOKZEGP12AB0186612,"Western Themes",ARGC7891187B98E1F3,cb2a541c-6dac-4ecf-adf6-066c475944c5,Wildlife,193.20118,0.498686857267,0.380780358154,0,8348747,1,0,0,,1,,
TRMWRXS12903CEDD8F,"Sorrowful Farewell",SOZJTUG12A6D22725B,"A Dead Poem",ARZJUGS1187B9AE3B9,2d576cfe-7669-4af0-a66a-86c8362f47c5,"Rotting Christ",291.13424,0.606585097237,0.411350772145,2007,8121071,1,1,43,32,1,,
TRMWRSL12903D0195E,"Liberty Bell",SOJVIKM12A67AE2174,"How To Measure A Planet?",ARKAL321187B9AD4BE,5f5e87f9-9eca-44b9-97c6-34694b44a9a1,"The Gathering",361.40363,0.780309850685,0.480289814228,0,7714018,1,1,53,13,1,,
TRMWRSM128F932E376,"The Goldeneye Overture (Part I: Half Of Everything Is Luck/ Part II: The Other Half Is Fate/Part III: For England_ James) (Medley)",SOUBMDW12AB01811B7,Goldeneye,ARUGTQU11E2835D633,974fa09f-8761-4fbb-b156-390417d125ae,"Eric Serra",259.73506,0.424585303289,0.244045406206,1995,4062929,1,0,0,,1,,
TRMWRPP12903CBFFEF,"Det Skal Bli Strømmer Av Nåde",SONXVZT12AB018D3AA,"Himmelske Perler",ARSS1OZ1187FB54440,9759cd1e-7270-4c2c-9dbe-3c513d5b3781,"Mons Leidvin Takle",102.16444,0.221726078186,0.282402199352,0,7932781,1,0,0,,1,,
TRMWRLI128F9312988,"Santa Cruz",SOZNBRX12AB017D6B0,"Live in Seattle",ARXV8B11187FB382F9,2759051a-b7e2-4a10-8201-e036a10e5a63,"It's A Beautiful Day",535.74485,0.522272318723,0.366043278051,0,5965202,1,1,54,54,1,,
TRMWROA128F426ED16,Cool,SOESCIS12A58A792E6,"Tout N'est Pas Rose",ARAK7T91187B99ED94,9344259d-6e4b-4f96-9a2c-ae87655740b8,Starving,209.47546,0.506608539435,0.265485513456,2004,2865922,1,1,3,0,1,,
TRMWREZ12903C9E62F,"Think Alone",SOFTOCQ12AB0183CBF,"Acoustics KO",AR5OH2Z1187B9A46A9,f37b3f31-b1f8-4b88-8cb5-b34f709b17d7,"Iggy Pop",134.16444,0.789018488522,0.573554543514,0,7794195,1,0,0,,1,,
TRMWRPE12903CE4926,"Satin Doll",SOJEMRC12AC46865D6,"At Your Request",AREIW1G1187FB4EF5B,1ef30feb-80c0-45cb-a363-55d85577e70a,"Cliff Adams",146.46812,0.0494630665455,0.241944623841,0,6620830,1,0,0,,1,,
TRMWRCD128F9313D27,"Where Is The Moon",SOMZBSC12AB0182AFB,"Mojo Box",ARVAQTH1187FB3AF44,90c88f94-8b70-49fd-9726-cadf4306ef42,"Southern Culture On The Skids",193.88036,0.672311391553,0.46328030574,2004,5970326,1,0,0,,1,,
TRMWRRQ128F424E87E,"Mystère Bleuté 3",SOUZTQZ12A8C133B36,"Oxygène 12: Le Voyage En Mer",ARQXGWX11F50C49BC7,5e814d09-9d00-4e43-9a0d-61c73b4ed380,"Vincent Bruley",1082.46159,0.28422040368,0.305849744336,0,2139781,1,0,0,,1,,
TRMWRUR128F92CB673,Chiquitita,SOLQKQZ12A8C14153E,"Romantic Panpipes Addicted To Love",AR10V391187B9956D5,cb73b1da-72b4-492b-9e0f-75830f52a657,Panpipes,309.83791,0.367823866223,0.252231640083,0,3574066,1,1,0,0,1,,
TRMWRCC128F4286883,"People Like Us",SOOFJZS12A8C13ED93,"You and I Are a Gang of Losers EP",ARKTTQZ1187B98B771,ca7ce20f-c735-4ad9-b664-d8d83b3c7948,"The Dears",263.57506,0.690481428412,0.502711512971,0,2391377,1,1,73,7,1,,0
TRMWRQM128F92CCC1C,"Maro Chauke Chhakke",SORRXFX12A8C141030,"World Cup Jeetana Hai (Hindi Cricket Album)",ARLDWOV12086C14E2D,"","Vishal|A.R.Rehman|Anu Malik",376.97261,0.573652673709,0.494078087594,0,4154992,1,0,0,,1,,
TRMWRWZ128F428FB08,"The First One To Love You",SOFXGSO12A8C139165,"My Baby's Gone",ARP7Y6F1187FB3BB9A,8b604d4b-1170-4225-bc9e-d8276d94402e,"The Louvin Brothers",160.28689,0.554413871807,0.407358165587,1992,1107494,1,1,100,12,1,,
TRMWRNO128EF357136,"So wie du",SODUHYO12A6D4F4A75,"Niemand hört dich",ARY6RGY1187FB4DF1F,c4ea2f71-377c-4e35-98b5-c3ecee70aee3,"Nevada Tan",187.58485,0.559504412796,0.473473269126,2007,824705,1,1,59,6,1,,
TRMWREY128F427FCAD,"Castles In The Sky",SOIATIA12A8C13BCC1,"Clubland Classix",AR4J2SN1187B9A845E,9fe4e32c-f2fa-4c06-877e-b827e95c587b,"Ian Van Dahl",185.88689,0.652071177246,0.454770614244,2000,2363595,1,1,100,100,1,,
TRMWREJ12903CE7606,"Heartbroken (Album Version)",SOFMKCJ12AC4686C27,"The Cricket's Orchestra",ARYJMFD11E8F5BFF46,531dd012-2cb2-46d6-bd63-aa3f6ad81e69,"Meaghan Smith",162.53342,0.65452407131,0.501997527412,2009,6632331,1,0,0,,1,,
TRMWREI128F42580C3,"Trastornos Opticos del Oso Bipolar",SOYDMPJ12A8C138837,Biomasa,ARLIMSO11F4C840B76,"","Planeta Imaginario",541.85751,0.434864238462,0.218139693078,0,2770342,1,0,0,,1,,
TRMWRDZ12903CE66E3,"Scotch And Soda  (LP Version)",SOPLYPX12AC468DC11,"Coming Out",AR7NTTO1187B995A0C,02390d49-c321-479b-b6f4-cd76f32fb887,"Manhattan Transfer",180.53179,0.622610420866,0.396203288661,1976,6628447,1,0,0,,1,,
TRMWRMA12903CB66B0,"La Ungene Slippe Korps",SOFTXRI12AB0187789,"Den Femte Statsmakt (Single)",AR93K7R1187B9AC92A,8e4685ea-5d37-459e-9a69-5c6e043b4369,"Black Debbath",428.45995,0.480401970296,0.392325282528,2009,7893184,1,0,0,,1,,
TRMWRGY128F932C295,"Sa Ki La Pouw ...",SOKSTHO12A8AE49198,"An-ba-chen'n La",AR05NQH1187B98E875,0efa01aa-2725-48af-a7df-273faa718ed6,"Kassav'",211.17342,0.601395113088,0.436730221089,0,6071691,1,1,9,0,1,,0
TRMWRKZ12903CBDF67,"Paul Revere's Midnight Ride",SOKGICR12AB0189D40,"Enemy Of The World",ARF4I701187FB3AEFF,c0a138e2-cef7-471b-8fbb-524e1076256a,"Four Year Strong",234.39628,0.67268495555,0.573962547858,2010,8412253,1,1,70,18,1,,
TRMWRCF128E0782378,"Five Fathoms (DJ Sneak's Sneak-a-dub Mix)",SODAYNN12A6310F2C8,"Five Fathoms",ARTMP681187B9B77CD,959cf5bf-ee29-4af6-a85a-0b480181d988,"Everything But The Girl",354.32444,0.780526524811,0.476441299197,1999,9680,1,1,74,0,1,,
TRMWBOA128F4285BD9,"Pero me Acuerdo de Ti",SOVTVKZ12A8C140765,"Pasiones de Cabaret",ARW63071187B99C8A9,bf95f456-47b7-49e5-8050-ee5ac9eed2fa,"Edith Márquez",231.13098,0.471733927754,0.392412648026,2008,2970408,1,1,70,3,1,,0
TRMWBMV128F4277811,Despertar,SOOXJVK12A8C13C772,"Quiet Songs",AR9O0LF1187B99D0D1,d61d8910-163c-4ccf-a9cf-0ccaaa7ba978,"Aisha Duo",307.35628,0.63807337636,0.417967347263,2005,2906480,1,1,93,7,1,,0
TRMWBNV128E07895BA,Monster,SOATYRZ12AF72A63F3,Manifestation,AR7UGOA1187B9B2AD0,77b6b083-d27d-4948-a389-3d5055daf5ae,"Malevolent Creation",166.00771,0.633941237356,0.463291149267,1992,112705,1,1,76,52,1,,
TRMWBIQ128E0782FB4,"Having A Wank (Explicit)",SOJCCUJ12A6310E148,"Come Again",ARK5PWX1187B98D31A,ceccf717-0fa0-4cd5-ac32-115dd735e5f2,"Derek & Clive",714.60526,0.461101934227,0.29196745564,0,13678,1,0,0,,1,,
TRMWBOH128F9300AB8,"Cold Cash Colder Hearts",SOVFUNO12AF729EC9C,"Live At The House Of Blues",ARIMZQZ1187B9AD541,244afcb7-fa9a-49b1-9aa6-0149512d1c52,Thrice,169.79546,0.873238652758,0.519965479287,0,3840048,1,1,60,46,1,,
TRMWBXV12903CB1C25,"I Love A Lassie",SOHBBQX12AB018C0D3,"Top Of The Bill",ARTQ0WY1187B98A7B0,b51f17ae-1405-46e0-95cb-b31252bb4355,"Harry Lauder",243.43465,0.481595212485,0.22738756912,0,6410333,1,1,16,3,1,,0
TRMWBCC128E0789E6A,"Silent Tunes Of Falling Blood",SOFKVBT12A58A79B2C,"Shadows' Blood",ARFT06B1187B9A1560,03925605-2478-41f1-8cc0-bcd75358c862,"Cultus Sanguine",218.06975,0.380720073573,0.327189354399,1997,121204,1,0,0,,1,,
TRMWBLU128F425EA73,"Slap On",SOLJGBJ12A8C139E30,"Slap On",AR2126B1187FB5B340,bcd9c4d9-7b26-4c59-92e7-44e0b962747e,"The Emperor Machine",398.49751,0.562680811984,0.413359913484,2008,2209494,1,1,62,25,1,,
TRMWBYN128F4263D24,"Panik Panther",SOCRSJG12A8C1375C1,Panik-Panther,AR6QDZ91187B9A8111,8d3c6a3c-4d97-455c-ad07-3fefc0172861,"Udo Lindenberg",340.32281,0.591500436738,0.323924673482,2006,2233319,1,1,50,0,1,,
TRMWBCA128F14B0CDE,"It's All About You (I Need You Now album version)",SOKCWIL12A6D4FC105,"I Need You Now",AR6AJHY1187B996626,a66ab26a-ea04-4134-ae67-97e64d33f6fe,"Smokie Norful",295.78404,0.675542553589,0.437565525244,0,683855,1,1,68,15,1,,0
TRMWBBZ128F9345DBB,"Stained Glass And Marble",SOLQJQS12AB018607A,"The Unraveling",ARZWK2R1187B98F09F,606bf117-494f-4864-891f-09d63ff6aa4b,"Rise Against",96.36526,0.847081688244,0.625080480974,2001,6177354,1,1,70,12,1,,
TRMWBFI128F421BAE3,"Co Star (Album Version)",SOPTMQP12A6D4FB69A,DAY26,ARTHSZ7119B8667994,ce21c231-7e3f-4817-8c1c-a8b4c180388c,DAY26,256.49587,0.76135266881,0.539893109656,2008,2502150,1,0,0,,1,,
TRMWBHY128F9332263,Rain,SOFVCYV12AB0188384,"My Freeholies Ain't Free Anymore",ARA10KM1187B9ACE60,7a777bdd-74e7-4bfb-8aa1-494061ee7dbd,"Augie Meyers",236.87791,0.499017542698,0.361633191332,0,4083833,1,1,10,1,1,,
TRMWBOP128F930B075,"Some Equals One",SOTJXFX12AB017C478,"Shipwrecked On Shores",AR30QTD1187FB3DAD3,03da4d85-8786-4814-8118-6849dc5232da,"1090 Club",179.40853,0.553665347948,0.432079492652,2006,5933839,1,1,75,2,1,,0
TRMWBOL128F93095BE,"Electric To Me Turn (Alternate Version)",SOSVEKU12AB0182C32,"The Electric Lucifer",ARW23VR1187B9A6997,f9b7f120-3c0d-4ada-bc14-95ad2550e9cf,"Bruce Haack",108.43383,0.545887429146,0.378005039136,2007,4982236,1,1,36,3,1,,
TRMWBKX128F1451A74,"Hurricane (Radio Remix)",SOHNKMA12A6D4F5F13,"Hurricane (Radio Remix)",ARA8MJT1187FB5C48A,405e32bb-268c-4ace-948c-10b03b518fc5,Faker,199.20934,0.655057731925,0.437170621584,0,204655,1,1,41,22,1,,
TRMWBKJ128E0794A2D,"The Chauffeur (2001 Digital Remaster)",SOETZPY12A6310E0FC,Rio,AR9L6R11187B9AA3F2,1a1cd7f3-e5df-4eca-bae2-2757c9e656b5,"Duran Duran",322.2722,0.777839247578,0.588748516742,1982,174084,1,0,0,,1,,
TRMWBPS128F92EF545,"Dreamer's Battlefield",SOUCBIQ12A8C14295A,"The Broken Habanas",AROONEG1187FB4CC7F,0b8af2be-f0cb-4018-8136-db766329e8a9,"Atomic Swing",204.48608,0.533677130022,0.340611836928,2006,6775794,1,0,0,,1,,
TRMWBIW128F422DAD5,"Last Night Static",SOKBLNC12A81C21B9D,"Sun Strength And Shield",ARMGY881187FB35EA3,a66eefa4-62a7-4763-9f39-3ebb9ffc7f07,Dof,241.99791,0.128911137038,0.0,0,1950013,1,1,31,0,1,,
TRMWBXV128F4292C95,"El Encuentro",SOJTJRF12A8C140B1F,"U King",ARP9HJX1187FB4E5DA,28b2fb52-a83a-40ec-8617-6436e26eb3fd,"Apostle Of Hustle",208.29995,0.65716490029,0.416698028478,2007,2447153,1,1,55,3,1,,
TRMWBJC12903CCFFEC,"I Apologize",SOHIWSC12A6D4FD58F,"Classix: Grown & Sexy Soul",ARX2R5A1187FB5B85B,3efd41cb-ac64-45a4-9483-9fe9039f2de3,"Ann Nesby",299.15383,0.44791395761,0.422575523417,0,8961767,1,1,100,82,1,,
TRMWBWT12903C9C028,"The Great Outdoors",SOHGXZC12AB018682D,2020,ARC0LF71187B9B2A5F,c0366a67-0320-4cfc-971f-d4ead8dfd63e,"The Orange Peels",168.46322,0.546929361362,0.400231507857,2009,7295804,1,1,65,2,1,,0
TRMWBIA12903CAF4F1,"Etude for Combo",SOXFCXH12AB018ABFB,"Early Plague Years",ART51J51187B9B37DE,50de12e7-a48b-463b-ab9d-fa0f37d51b5f,"Thinking Plague",421.82485,0.436774494167,0.349429913449,1987,7375544,1,0,0,,1,,
TRMWBTZ128F14AF5D5,"When The Train Comes",SOSLDBS12A6D4FB078,"Live At The Colosseum",ARDPHGI12420780A81,"","Richie Arndt & The Bluenatics",409.39057,0.0584968068357,0.226038878676,0,677051,1,0,0,,1,,
TRMWBQH12903C9B67F,"How Do You Keep The Music Playing",SODSLEJ12AB018A3BA,"Love_ Q",AR286CH1187B9B8441,1c9d555e-d20a-46d9-93a3-bf7e0d263ece,"James Ingram / Patti Austin",256.91383,0.565750643726,0.461526217057,0,6317256,1,0,0,,1,,
TRMWBXN128F92EE4AE,Alkohol,SOAZRGN12AB017C0AF,"Was Muss Muss - Best Of",ARYSCGM1187B9AFD51,456eabce-d1dd-4481-a206-36ab4f2eaeb8,"Herbert Grönemeyer",269.03465,0.686861179465,0.403124808052,1984,3737994,1,1,87,63,1,,0
TRMWBQO128F935220C,"One world",SOBWQMY12AB018AEAD,"One world",AR0OE6W1187FB44BFA,a48c6b6e-4288-4e51-8bd7-d5593474ba68,"Julien creance",413.46567,0.491587991198,0.338879466202,0,5743803,1,1,47,8,1,,0
TRMWBGT128F426888D,"Silver Screen",SOIMUMJ12A8C134873,"Skies Of America",ARB3TCS1187B99A0D2,169c0d1b-fcb8-4a43-9097-829aa7b39205,"Ornette Coleman;London Symphony Orchestra",70.53016,0.674843438006,0.396707730396,1972,3181314,1,0,0,,1,,
TRMWBRQ128F149156F,"When It's Good",SOPAQVG12A6D4F8DD5,"Out On A Wire",AR3OYPP1187B9952E3,838b705b-2389-4de4-83a9-f5e970b2a7ef,Humanzi,211.90485,0.563922088486,0.292319515413,0,531947,1,0,0,,1,,
TRMWBSV128F9305136,"Been There",SOIAOZS12AB017EA45,"Standing On The Verge",ARERNRQ11E8F5C0CFC,"","Steeple Chaser",239.90812,0.450772826663,0.27920609331,0,4964692,1,1,56,8,1,,1
TRMWBTT128F92D21B4,I,SOBYOWF12A8C143D61,Opus,AREQSQF11F33DFFFE4,"","Ryoji Ikeda",137.82159,0.519968145826,0.433038539053,0,3608568,1,0,0,,1,,
TRMWBVT128F9337866,"Take On The World",SONYGFV12AB018024E,"Anti-Disco League - Vol. 1",ARY8WOW1187FB3CBBE,4a617d02-c607-422b-8a6b-4e41343fcad1,"The Templars",122.80118,0.591555942411,0.372506576199,0,6118483,1,0,0,,1,,
TRMWBEE128EF33F17E,"Info For Refugees",SOYTCDK12A67ADB08A,Aphro,ARQJBXN1187B9B11D9,35f20f29-d3da-4c18-a81b-ceca1e181d97,Thirst,228.72771,0.569425578832,0.303188979835,0,694764,1,0,0,,1,,
TRMWBIQ128F426AF8C,"Movas & Shakers",SORFSVH12A8C134C08,"Uncontrolled Substance",ARJEELV1187FB493B3,a6b90dc0-e22e-44e1-890b-87900bd9aca6,"Inspectah Deck",272.90077,0.591563195896,0.391267185605,1999,3191378,1,1,68,16,1,,
TRMWBBE128F429AFA2,"Polar Opposites",SOVXAPN12A58A771C2,Glasseater,ARWM8IL1187B98DD7C,7d338bd2-309b-4dd2-80f9-c8b9b3a86b9e,Glasseater,197.98159,0.592222281414,0.385786814991,2002,1171724,1,1,64,14,1,,
TRMWBVU12903CA893D,"Lid Of Bluegrass",SONAVCW12AB01886A4,"The Essential Whiskey Daredevils",AR8LP6T1187FB4765D,7d06ecf1-086f-4531-a688-a9afa86f99ba,"Whiskey Daredevils",159.84281,0.544809409541,0.401628826088,2006,8324396,1,0,0,,1,,
TRMWBZB128F4220CB6,"Barren Woman",SOXNPVY12A58A7A654,"The Land Beyond The Mountains",ARDWROO1187FB3B15B,d0801d43-0bbe-45d2-8949-f9f9022d6762,"Don Howland",119.01342,0.302581674225,0.265322731926,0,2523260,1,1,10,2,1,,
TRMWBAH128F42952B8,"La Fille D'Avril",SOFASTD12A8C139AB6,Live,ARR1CKC1187FB40CB6,e21f19cb-0e60-4f64-b14c-cdf0f03d4a9e,"Laurent Voulzy",244.84526,0.499879682837,0.382828437984,2001,3368134,1,1,69,69,1,,0
TRMWBTY128F148AA15,"A Tale",SOZQKPN12A6D4FA015,"Pan's Labyrinth",ARXUT4W1187FB48BEB,e927aaaa-323e-4f90-952d-b420212191b2,"Javier Navarrete",113.57995,0.597541217972,0.38265197114,2006,494863,1,1,50,32,1,,
TRMWBXH128F426AED1,"St Matthew Passion BWV244 (1995 Digital Remaster)_ PART 2: No. 68_ Rezitativ: Desgleichen schmäheten ihn auch die Mörder (Evangelist)",SOFXBXW12A8C13879E,"Bach St Matthew Passion (abridged)",ARPRMVR1187B98B726,cd5c7b9a-4f57-4df1-92a8-5a25fa7616e5,"Anton Dermota/Dietrich Fischer-Dieskau/Elisabeth Grümmer/Marga Höffgen/Otto Edelmann/Wiener Singakademie Chor/Wiener Sängerknaben/Wiener Philharmoniker/Wilhelm Furtwängler",96.49587,0.246675516257,0.0,0,1621070,1,0,0,,1,,
TRMWBME128F4286B09,"See Worlds (Album Version)",SOYVKMG12A8C13A84D,"Part II Eps",ARRVZ631187FB48041,867a714d-ed6c-4e14-a9a3-5ff858e436af,"mechanical bride",223.92118,0.501194131841,0.368644471302,0,3307806,1,0,0,,1,,
TRMWBZZ12903CFA07F,"Sandman Cometh",SOYDAMI12AC9071678,"Teleportation for Dummies",AR6P9E41187FB4A48B,0cf2832d-758f-4538-bbdd-9cb6ddbc2bad,"Gavin Herlihy",654.00118,0.502320739164,0.418988111221,0,7683029,1,0,0,,1,,
TRMWBID128F4228D34,"Las Mujeres Demi Tierra (Album Version)",SOAZEPS12A6D4FACB1,"Grandes Maestros",ARPTWTH1187B9946A6,7dfd4a6f-5a28-4926-a8e3-4f532f813a7b,"Beny More",161.30567,0.638868917826,0.427074194538,0,1286033,1,0,0,,1,,
TRMWBIE128F9349EAE,"French Kiss",SOZVNYX12AB018871B,"French Kiss",AR8160F1187B98ED08,71bd3eed-c8e2-4bdc-a213-c92e17d684c3,"Lisa Lashes",417.74975,0.610434960991,0.39036684047,0,6193993,1,0,0,,1,,
TRMWBNX128F14970C9,"God Bless The Child  (LP Version)",SOXMMHU12A6D4F9E9F,"High Flying Bird",ARI9DQS1187B995625,2cc6789c-48f2-4554-9b63-3112bfa5242c,"Judy Henske",201.89995,0.431752298986,0.315217823591,1964,566627,1,0,0,,1,,
TRMWBDI128F9303A50,"Death (Neon Cage Experiment Mix)",SOHLXBO12AB017E1C3,Death,AR5QDUW1187B9AF6F1,2572a0a2-c065-4e06-9111-da47ad720e7d,Regenerator,322.11546,0.506977314361,0.371396211727,2005,5903478,1,0,0,,1,,
TRMWBKO128F4262C88,"Triebwärts",SOFZDJW12A8C1371B4,Schwingkomplex,AR8RWGO1187FB38A8F,4241a145-9e54-4556-914f-558b34139503,"Frank Martiniq",461.13914,0.513318866062,0.355608374115,2002,2228176,1,0,0,,1,,
TRMWBLU128F423423C,"Prisoner Echoes",SOABIYU12A8C13294E,"Dead FM",AR6XI3F1187FB3A968,ac82cb46-f2b2-4f99-9cfa-d0c322a4ba16,"Strike Anywhere",157.57016,0.616689024697,0.495286924123,2006,2614546,1,1,74,36,1,,
TRMWBBX128F930100E,"Endless Sleep",SOMNSXV12A8C14184B,"Rock 'n' Roll And Pop Hits_ The 50s_ Vol. 34",ARVUOP91187B98E65D,2ec1b269-51b4-4876-b0d0-17c0374f9d93,"Jody Reynolds",145.57995,0.405389148085,0.339785106278,1958,8780475,1,1,100,100,1,,0
TRMWBGN12903CAFF8D,Rising,SOBIVAN12AB0187CD6,"The Blind Spot",ARDQ6171187B9A0E71,38234a92-73dd-4296-b0dd-5ddce17dec38,"Alec K. Redfearn and The Eyesores",192.20853,0.370503034663,0.300441977219,0,7378276,1,1,53,0,1,,
TRMWBLH128F148AC16,"Stayed Out Late Last Night (Mono)",SOLEDCP12A58A7B0E0,"Yes It Is",ARJCQT21187FB4E7CB,9c367746-2d0c-423f-8717-18b5b934c5f2,"Rockin' Horse",152.63302,0.442695666617,0.281980583823,2004,495744,1,0,0,,1,,
TRMWBIQ128F9336DE3,"To Be In Your Eyes",SOWEQDZ12AB0182BFE,"An Amazing Dream",ARBEMO3119B8668BAC,32ce90ae-a757-4016-964c-1ecfc6c49279,"The Asteroid No. 4",277.9424,0.513782251614,0.0,2006,6115791,1,0,0,,1,,
TRMWBDL12903CB141E,"Die Baby Die",SOIKQVW12AB018B49D,"Gods And Monsters",ARHFIXK1187B99D6A9,e2e765cf-9a4b-4b6a-a8fd-c9e57a858ee9,Astrovamps,127.21587,0.544103469453,0.395835653993,0,7871871,1,0,0,,1,,
TRMWBVY128F14587E4,"Methods of Dance (Live)",SOEHYMT12A6D4F8F24,"Oil On Canvas (Live)",ARSOQF31187B9B1471,697e7111-5630-4c77-83f3-39821bacc61a,Japan,367.12444,0.614969257996,0.490583697776,0,239452,1,1,100,3,1,,1
TRMWBZJ128F92D37E1,"Trop Tôt (Nouvelle Version)",SOUKPIP12A8C141618,"Tout Brille (En Attendant)",ARLEICY1187B9B106F,1cae2283-6bd6-4590-ab9f-69edd34c7299,"Silvain Vanot",355.16036,0.446063165795,0.236737252586,0,4756322,1,0,0,,1,,
TRMWBIJ128F14970E4,"Mr. Blue (LP Version)",SOAAEWF12A6D4F9EB7,"Lost And Found",AR3UZ5B1187FB4D90D,f6594217-1039-4332-b0c9-5e7c62c085f1,"Keith Carradine",190.6673,0.448397684252,0.29225743666,0,566654,1,0,0,,1,,
TRMWBSU128F92F9CE7,"Love Is A Lonely Street",SOUEJKX12A58A7C149,Docabilly,ARH10OY1187B9B9612,8aa38215-217d-432e-aca6-f2d85b05e843,"Doc Watson",205.26975,0.58476465948,0.426246715576,1995,4385627,1,1,62,8,1,,
TRMWBLQ128F427E918,Breakdown,SOYPXTR12A8C13FF5D,"Space Shuffle",ARM0FNE1187FB4EEBA,654924ab-3ed4-4e5f-bbd6-4bce4d460abd,"Toby Tobias",374.54322,0.507372922271,0.355958085609,2008,2935607,1,0,0,,1,,
TRMWBRA128F4246C33,"This Is War (Album Version)",SOUAYPY12A8AE49693,"One Nation Underground",ARQATWU1187B98EE26,91e2e08f-abd7-44d6-9a84-b8a4afa8a265,"Ill Nino",226.0371,0.809552209546,0.583147022091,2005,1457584,1,0,0,,1,,
TRMWBNK12903CDDF64,Hello,SOUCWPY12AC3DF486B,"Blackfield NYC -  Blackfield Live In New York City",AR84YOX1187B99C8FD,8e67406d-de61-4e6b-a2a1-5a3725484527,Blackfield,222.01424,0.673469758347,0.519300283843,2004,6593723,1,1,75,18,1,,
TRMWBOM12903D04284,"I Do",SOPXMTJ12AC468B0DA,Believe,AR5NB3M1187B9A1C8B,6999592a-50e6-4af6-bbdd-c096316ab803,"Fabrizio Faniello",176.3522,0.492666526569,0.392358791394,0,7724710,1,1,45,36,1,,
TRMWBBQ128F934F6E9,"Some Of These Days",SOWHGRM12AB01812BD,"The Very Best Of Brenda Lee Vol.2",ARGKD4W1187B990E04,6ca4886a-8f77-4133-b404-46fb3908e24a,"Brenda Lee",145.34485,0.669371501935,0.566912407282,1959,7171391,1,1,100,56,1,,
TRMWBCG128F9331310,"I Need Help (I Can't Do It Alone) Parts 1 & 2",SOSOVBS12AB0183A64,"Funked!: Volume 1 1970 - 1973",ARN6HDR1187FB546BA,ed3af6a3-1db0-48e3-bb39-2730b22cf8d9,"Bobby Byrd",337.73669,0.589217678686,0.403727273487,0,6092534,1,1,100,24,1,,
TRMWBDY12903CE89F8,"Goodbye to Africa",SOIUPMM12AC3DF67CA,"De Souza",ARB2FFO1187FB48B43,ff5847df-4ef3-4145-8380-5ec124ce2d20,"De Souza",203.65016,0.48801072941,0.286713312302,0,8587359,1,0,0,,1,,
TRMWBBI128F42787D2,"Open Air",SOEPKXA12A8C139F0C,"Cabinet 10",ARPBMSO1187B990D3A,521d750e-4210-4bd9-acdb-9dee3deb16c1,"Cab Drivers",478.48444,0.0599597516463,0.262931752882,1998,2319904,1,0,0,,1,,
